cohort_month,month_number,active_customers,avg_aov,median_aov,min_aov,max_aov,aov_index,distribution_type
2022-04,4,3,66.81,70.6,31.04,98.8,48.3,正态分布
2022-04,5,4,46.09,35.44,25.7,87.8,33.32,右偏（高客单价拉高均值）
2022-04,6,7,183.59,148.53,31.66,423.56,132.72,右偏（高客单价拉高均值）
2022-04,7,2,64.38,64.38,56.41,72.36,46.54,正态分布
2022-04,8,5,99.59,72.98,36.62,264.1,71.99,右偏（高客单价拉高均值）
2022-04,9,4,63.94,64.92,30.35,95.59,46.22,正态分布
2022-04,10,5,142.09,121.98,23.35,364.41,102.72,正态分布
2022-04,11,3,177.08,178.7,58.28,294.27,128.01,正态分布
2022-04,12,2,29.71,29.71,22.02,37.4,21.48,正态分布
2022-04,13,6,154.29,66.39,45.98,578.27,111.54,右偏（高客单价拉高均值）
2022-04,14,2,137.43,137.43,71.11,203.75,99.35,正态分布
2022-04,15,4,55.15,31.75,13.94,143.16,39.87,右偏（高客单价拉高均值）
2022-04,16,3,56.64,49.43,25.64,94.85,40.95,正态分布
2022-04,17,2,46.23,46.23,30.2,62.27,33.42,正态分布
2022-04,18,1,318.17,318.17,318.17,318.17,230.01,正态分布
2022-04,19,4,399.84,287.16,67.91,957.15,289.05,右偏（高客单价拉高均值）
2022-04,20,4,64.29,56.47,52.31,91.9,46.48,正态分布
2022-04,21,3,138.87,116.99,76.46,223.15,100.39,正态分布
2022-04,22,7,91.24,37.27,22.27,251.37,65.96,右偏（高客单价拉高均值）
2022-04,23,4,169.19,135.01,46.01,360.75,122.31,右偏（高客单价拉高均值）
2022-04,24,2,88.49,88.49,79.28,97.7,63.97,正态分布
2022-04,25,1,275.34,275.34,275.34,275.34,199.05,正态分布
2022-04,26,5,79.59,62.98,29.39,171.36,57.54,右偏（高客单价拉高均值）
2022-04,27,5,36.15,30.7,19.61,55.17,26.13,正态分布
2022-04,28,1,123.18,123.18,123.18,123.18,89.05,正态分布
2022-04,29,8,120.03,47.45,15.25,640.99,86.77,右偏（高客单价拉高均值）
2022-04,30,4,170.16,104.4,67.53,404.31,123.01,右偏（高客单价拉高均值）
2022-04,31,7,232.8,244.33,82.15,484.16,168.29,正态分布
2022-04,32,2,89.53,89.53,72.52,106.55,64.72,正态分布
2022-04,33,3,54.98,63.46,16.24,85.25,39.75,正态分布
2022-04,34,2,77.02,77.02,45.45,108.59,55.68,正态分布
2022-04,35,3,81.76,53.8,30.69,160.78,59.11,右偏（高客单价拉高均值）
2022-04,36,3,199.4,49.88,36.04,512.29,144.15,右偏（高客单价拉高均值）
2022-04,37,2,41.63,41.63,30.69,52.56,30.09,正态分布
2022-04,38,4,141.68,135.93,78.61,216.25,102.42,正态分布
2022-04,39,8,184.49,101.3,21.27,522.68,133.37,右偏（高客单价拉高均值）
2022-04,40,6,55.95,48.59,16.68,121.65,40.45,正态分布
2022-04,41,7,112.17,54.94,45.84,274.47,81.09,右偏（高客单价拉高均值）
2022-04,42,4,108.49,52.76,21.49,306.95,78.43,右偏（高客单价拉高均值）
2022-04,43,2,133.01,133.01,46.83,219.2,96.15,正态分布
2022-04,44,4,293.78,245.94,28.09,655.14,212.38,正态分布
2022-04,45,5,67.45,48.42,18.68,123.78,48.76,右偏（高客单价拉高均值）
2022-04,46,5,102.54,91.68,46.63,155.19,74.13,正态分布
2022-04,47,6,239.38,106.16,21.38,934.01,173.05,右偏（高客单价拉高均值）
2022-05,0,99,136.91,99.63,10.93,673.84,100,右偏（高客单价拉高均值）
2022-05,1,3,90.18,58.91,47.65,163.98,65.87,右偏（高客单价拉高均值）
2022-05,2,3,122.7,146.13,33.38,188.59,89.62,正态分布
2022-05,3,2,110.63,110.63,83.32,137.93,80.8,正态分布
2022-05,4,3,173.44,129.07,128.65,262.59,126.68,右偏（高客单价拉高均值）
2022-05,5,6,207.69,76.54,23.88,627.62,151.7,右偏（高客单价拉高均值）
2022-05,6,4,67.92,52.78,35.96,130.16,49.61,右偏（高客单价拉高均值）
2022-05,7,1,128.14,128.14,128.14,128.14,93.59,正态分布
2022-05,8,1,42.74,42.74,42.74,42.74,31.22,正态分布
2022-05,9,3,63.4,55.2,32.39,102.62,46.31,正态分布
2022-05,10,5,138.23,153.74,61.42,201.31,100.96,正态分布
2022-05,11,8,147.01,64.71,38.35,561.48,107.38,右偏（高客单价拉高均值）
2022-05,12,4,136.26,112.07,13.71,307.2,99.53,右偏（高客单价拉高均值）
2022-05,13,4,70.51,80.18,20.68,101.01,51.5,正态分布
2022-05,14,3,74.07,59.72,54.92,107.56,54.1,右偏（高客单价拉高均值）
2022-05,15,4,46.29,41.59,12.43,89.54,33.81,正态分布
2022-05,16,7,72.88,53.83,15.85,175.98,53.23,右偏（高客单价拉高均值）
2022-05,17,5,163.52,134.19,78.77,279.43,119.44,右偏（高客单价拉高均值）
2022-05,18,6,189.7,146.78,66.13,442.6,138.56,右偏（高客单价拉高均值）
2022-05,19,6,102.7,87.22,21.89,271.85,75.01,正态分布
2022-05,20,5,159.59,194.68,41.93,237.84,116.57,左偏（低客单价拉低均值）
2022-05,21,4,90.3,63.78,28.25,205.37,65.96,右偏（高客单价拉高均值）
2022-05,22,5,112.73,77.58,41.09,221.09,82.34,右偏（高客单价拉高均值）
2022-05,23,4,293.28,297.2,17.83,560.9,214.21,正态分布
2022-05,24,1,23.44,23.44,23.44,23.44,17.12,正态分布
2022-05,25,3,89.44,67.8,32.44,168.07,65.33,右偏（高客单价拉高均值）
2022-05,26,3,54.26,30.75,29.15,102.89,39.63,右偏（高客单价拉高均值）
2022-05,27,7,83.15,61.07,30.15,242.2,60.73,右偏（高客单价拉高均值）
2022-05,28,6,119.65,90.25,42.86,236.27,87.39,右偏（高客单价拉高均值）
2022-05,29,1,168.79,168.79,168.79,168.79,123.29,正态分布
2022-05,30,3,26.61,27.1,9.41,43.32,19.44,正态分布
2022-05,31,5,76.78,43.43,10.95,213.23,56.08,右偏（高客单价拉高均值）
2022-05,32,0,,,,,,正态分布
2022-05,33,7,130.5,102.63,53.49,245.91,95.32,右偏（高客单价拉高均值）
2022-05,34,6,111.91,82.13,29.59,226.84,81.74,右偏（高客单价拉高均值）
2022-05,35,4,69.18,61.57,44.72,108.87,50.53,正态分布
2022-05,36,7,90.31,60.64,23.87,212.59,65.96,右偏（高客单价拉高均值）
2022-05,37,6,188.71,175.6,22.67,369.99,137.84,正态分布
2022-05,38,4,165.88,169.13,43,282.24,121.16,正态分布
2022-05,39,4,139.79,152.92,64.65,188.66,102.1,正态分布
2022-05,40,5,61.48,51.41,8.68,109.64,44.91,正态分布
2022-05,41,7,192.66,202.22,44.21,428.08,140.72,正态分布
2022-05,42,3,80.3,94.83,15.92,130.14,58.65,正态分布
2022-05,43,5,78.39,84.05,29.58,127.13,57.26,正态分布
2022-05,44,6,206.99,164.73,51.24,589.95,151.19,右偏（高客单价拉高均值）
2022-05,45,4,107.02,45.83,19.75,316.66,78.17,右偏（高客单价拉高均值）
2022-05,46,6,60,65.53,17.09,99.86,43.82,正态分布
2022-06,0,110,132.48,75.94,15.12,686.25,100,右偏（高客单价拉高均值）
2022-06,1,5,83.95,39.83,13.59,232.93,63.37,右偏（高客单价拉高均值）
2022-06,2,6,275.07,257.34,31.73,581.28,207.63,正态分布
2022-06,3,6,118.11,53,15.67,478.69,89.15,右偏（高客单价拉高均值）
2022-06,4,4,98.27,68.91,32.47,222.8,74.18,右偏（高客单价拉高均值）
2022-06,5,4,154.58,168.57,65.72,215.45,116.68,正态分布
2022-06,6,7,137.96,102.6,24.92,409.28,104.14,右偏（高客单价拉高均值）
2022-06,7,7,134.91,129.8,31.04,277.12,101.83,正态分布
2022-06,8,6,108.81,102.09,39.4,203.96,82.13,正态分布
2022-06,9,3,95.74,77.95,52.64,156.62,72.27,右偏（高客单价拉高均值）
2022-06,10,5,208.61,85.96,41.58,725.18,157.47,右偏（高客单价拉高均值）
2022-06,11,5,148.92,106.05,82.64,301.5,112.41,右偏（高客单价拉高均值）
2022-06,12,3,300,123.95,46.2,729.86,226.45,右偏（高客单价拉高均值）
2022-06,13,6,124.43,82.19,5.75,413.27,93.92,右偏（高客单价拉高均值）
2022-06,14,3,46.97,45.99,33.08,61.85,35.45,正态分布
2022-06,15,2,99.58,99.58,73.39,125.77,75.17,正态分布
2022-06,16,1,488.59,488.59,488.59,488.59,368.8,正态分布
2022-06,17,3,110.68,98.17,74.62,159.24,83.54,正态分布
2022-06,18,7,175.52,163.23,57.06,363.35,132.49,正态分布
2022-06,19,4,80.5,79.13,41.65,122.12,60.76,正态分布
2022-06,20,4,174.18,87.13,31.59,490.87,131.48,右偏（高客单价拉高均值）
2022-06,21,6,43.3,42.08,21.35,76.56,32.68,正态分布
2022-06,22,1,224.12,224.12,224.12,224.12,169.17,正态分布
2022-06,23,4,72.22,46,23.69,173.2,54.51,右偏（高客单价拉高均值）
2022-06,24,11,158.49,102.59,24.22,430.88,119.63,右偏（高客单价拉高均值）
2022-06,25,2,92.74,92.74,86.1,99.38,70,正态分布
2022-06,26,5,91.6,63.97,16.48,230.45,69.14,右偏（高客单价拉高均值）
2022-06,27,3,37.19,40.06,17.58,53.93,28.07,正态分布
2022-06,28,1,41.92,41.92,41.92,41.92,31.64,正态分布
2022-06,29,2,34.94,34.94,24.63,45.25,26.37,正态分布
2022-06,30,8,79.67,50.17,24.19,228.64,60.14,右偏（高客单价拉高均值）
2022-06,31,2,49.47,49.47,41.33,57.61,37.34,正态分布
2022-06,32,5,97.57,68.18,56.22,228.47,73.65,右偏（高客单价拉高均值）
2022-06,33,2,46.78,46.78,37.44,56.12,35.31,正态分布
2022-06,34,5,86.46,75.3,14.02,197.97,65.26,正态分布
2022-06,35,3,66.24,82.58,31.4,84.74,50,左偏（低客单价拉低均值）
2022-06,36,1,224.2,224.2,224.2,224.2,169.23,正态分布
2022-06,37,2,157.53,157.53,81.53,233.52,118.91,正态分布
2022-06,38,3,41.16,31.15,19.75,72.58,31.07,右偏（高客单价拉高均值）
2022-06,39,4,87.19,90.63,64.95,102.53,65.81,正态分布
2022-06,40,4,231.07,252.09,22.26,397.84,174.42,正态分布
2022-06,41,5,35.22,31.74,13.66,62.29,26.59,正态分布
2022-06,42,10,291.24,130.5,28.59,862.15,219.84,右偏（高客单价拉高均值）
2022-06,43,3,110.22,101.76,94.42,134.49,83.2,正态分布
2022-06,44,2,128.58,128.58,76.66,180.51,97.06,正态分布
2022-06,45,5,94.91,79.16,42.62,162.07,71.64,正态分布
2022-07,0,77,134.48,80.93,16.65,773.35,100,右偏（高客单价拉高均值）
2022-07,1,5,361.64,234.19,58.99,1132.78,268.92,右偏（高客单价拉高均值）
2022-07,2,3,100.78,44.3,13,245.03,74.94,右偏（高客单价拉高均值）
2022-07,3,3,120.81,96.49,76.2,189.75,89.83,右偏（高客单价拉高均值）
2022-07,4,4,62.02,67.99,28.97,83.15,46.12,正态分布
2022-07,5,1,40.08,40.08,40.08,40.08,29.8,正态分布
2022-07,6,6,166.04,117.72,17.53,407.15,123.47,右偏（高客单价拉高均值）
2022-07,7,1,15.03,15.03,15.03,15.03,11.18,正态分布
2022-07,8,4,57.46,58.68,25.88,86.59,42.73,正态分布
2022-07,9,2,92.18,92.18,81.62,102.74,68.55,正态分布
2022-07,10,5,297.37,80.64,41.74,1153.07,221.13,右偏（高客单价拉高均值）
2022-07,11,3,37.43,37.29,36.46,38.53,27.83,正态分布
2022-07,12,4,78.92,59.01,33.8,163.85,58.69,右偏（高客单价拉高均值）
2022-07,13,2,28.94,28.94,19.78,38.09,21.52,正态分布
2022-07,14,4,168.36,62.69,31.53,516.53,125.19,右偏（高客单价拉高均值）
2022-07,15,4,90.45,104,27.06,126.75,67.26,正态分布
2022-07,16,2,93.24,93.24,25.76,160.73,69.33,正态分布
2022-07,17,2,109.96,109.96,69.39,150.52,81.77,正态分布
2022-07,18,2,54.41,54.41,35.22,73.59,40.46,正态分布
2022-07,19,3,183.54,167.87,76.45,306.31,136.48,正态分布
2022-07,20,5,93.02,53.14,28.1,187.99,69.17,右偏（高客单价拉高均值）
2022-07,21,1,37.39,37.39,37.39,37.39,27.8,正态分布
2022-07,22,3,42.79,54.76,11.64,61.98,31.82,左偏（低客单价拉低均值）
2022-07,23,2,87.03,87.03,38.32,135.75,64.72,正态分布
2022-07,24,5,80.99,86.39,23.38,179.14,60.22,正态分布
2022-07,25,1,119.6,119.6,119.6,119.6,88.94,正态分布
2022-07,26,4,169.34,122.19,40.11,392.89,125.92,右偏（高客单价拉高均值）
2022-07,27,2,168.76,168.76,45.7,291.83,125.49,正态分布
2022-07,28,3,199.74,73.43,28.79,496.99,148.53,右偏（高客单价拉高均值）
2022-07,29,1,38.01,38.01,38.01,38.01,28.26,正态分布
2022-07,30,3,154.16,109.97,48.91,303.61,114.63,右偏（高客单价拉高均值）
2022-07,31,4,100.99,77.59,23.86,224.92,75.1,右偏（高客单价拉高均值）
2022-07,32,2,267.93,267.93,120.29,415.57,199.23,正态分布
2022-07,33,5,259.65,70.28,51.27,854.02,193.08,右偏（高客单价拉高均值）
2022-07,34,2,85.78,85.78,22.31,149.24,63.79,正态分布
2022-07,35,8,109.88,85.95,15.14,317.56,81.71,右偏（高客单价拉高均值）
2022-07,36,1,375.09,375.09,375.09,375.09,278.92,正态分布
2022-07,37,5,92.31,64.62,42.32,229.62,68.64,右偏（高客单价拉高均值）
2022-07,38,2,136.44,136.44,109.78,163.09,101.46,正态分布
2022-07,39,7,121.97,105.21,25.21,316.01,90.7,正态分布
2022-07,40,3,74.37,77.11,28.43,117.57,55.3,正态分布
2022-07,41,5,131.16,64.92,39.75,407.13,97.53,右偏（高客单价拉高均值）
2022-07,42,6,176.39,128.91,47.47,400.85,131.16,右偏（高客单价拉高均值）
2022-07,43,1,82.87,82.87,82.87,82.87,61.62,正态分布
2022-07,44,5,104.79,91.68,48.05,194.03,77.92,正态分布
2022-08,0,93,136.95,84.87,13,2639.85,100,右偏（高客单价拉高均值）
2022-08,1,3,45.59,54.22,25.5,57.06,33.29,正态分布
2022-08,2,4,61.37,41.05,32.17,131.22,44.81,右偏（高客单价拉高均值）
2022-08,3,7,140.93,92.68,28.69,387.94,102.91,右偏（高客单价拉高均值）
2022-08,4,3,89.51,88.96,64.85,114.71,65.36,正态分布
2022-08,5,5,88.39,56.41,47.16,168.17,64.54,右偏（高客单价拉高均值）
2022-08,6,6,69.82,51.64,44.36,138.47,50.98,右偏（高客单价拉高均值）
2022-08,7,4,120.04,101.86,22.96,253.47,87.65,正态分布
2022-08,8,2,67.32,67.32,58.53,76.11,49.16,正态分布
2022-08,9,3,259.42,71.22,63.41,643.64,189.43,右偏（高客单价拉高均值）
2022-08,10,6,184.48,68.8,21.69,582.07,134.71,右偏（高客单价拉高均值）
2022-08,11,4,82.83,80.57,41.48,128.69,60.48,正态分布
2022-08,12,2,48.34,48.34,20.73,75.94,35.3,正态分布
2022-08,13,3,110.66,92.9,80.57,158.5,80.8,正态分布
2022-08,14,3,208.87,179.51,104.93,342.18,152.52,正态分布
2022-08,15,4,112.62,113.66,52.44,170.71,82.23,正态分布
2022-08,16,2,44.16,44.16,22.37,65.94,32.25,正态分布
2022-08,17,1,75.08,75.08,75.08,75.08,54.82,正态分布
2022-08,18,5,192.78,82.09,41.09,551.4,140.77,右偏（高客单价拉高均值）
2022-08,19,9,111.28,63.4,32.08,418.48,81.26,右偏（高客单价拉高均值）
2022-08,20,4,142.59,109.8,26.47,324.27,104.12,右偏（高客单价拉高均值）
2022-08,21,3,110.2,31.58,21.5,277.52,80.47,右偏（高客单价拉高均值）
2022-08,22,3,96.33,72.44,43.39,173.17,70.34,右偏（高客单价拉高均值）
2022-08,23,2,88.87,88.87,78.62,99.11,64.89,正态分布
2022-08,24,3,107.35,62.85,48.91,210.3,78.39,右偏（高客单价拉高均值）
2022-08,25,6,77.21,69.52,33.67,127.81,56.38,正态分布
2022-08,26,4,63.02,46.53,13.94,145.09,46.02,右偏（高客单价拉高均值）
2022-08,27,1,83.42,83.42,83.42,83.42,60.91,正态分布
2022-08,28,4,108.67,78.39,12.94,264.97,79.35,右偏（高客单价拉高均值）
2022-08,29,4,96.99,50.84,34.62,251.66,70.82,右偏（高客单价拉高均值）
2022-08,30,8,149.71,69.02,27.91,518.46,109.32,右偏（高客单价拉高均值）
2022-08,31,0,,,,,,正态分布
2022-08,32,3,34.48,39.71,18.33,45.4,25.18,正态分布
2022-08,33,4,62.87,61.05,21.93,107.44,45.91,正态分布
2022-08,34,4,256.56,140.14,71.77,674.18,187.34,右偏（高客单价拉高均值）
2022-08,35,6,155.03,82.95,43.25,359.24,113.2,右偏（高客单价拉高均值）
2022-08,36,3,85.05,79.7,26.47,148.99,62.1,正态分布
2022-08,37,2,54.38,54.38,40.83,67.94,39.71,正态分布
2022-08,38,4,42.29,36.45,28.92,67.35,30.88,正态分布
2022-08,39,3,135.96,119.96,83.96,203.95,99.28,正态分布
2022-08,40,4,193,54.59,28.66,634.18,140.93,右偏（高客单价拉高均值）
2022-08,41,3,244.92,306.16,66.1,362.51,178.84,左偏（低客单价拉低均值）
2022-08,42,1,1454.63,1454.63,1454.63,1454.63,1062.16,正态分布
2022-08,43,4,96.53,107.11,31.69,140.22,70.49,正态分布
2022-09,0,86,108.48,93.66,9.78,745.25,100,正态分布
2022-09,1,4,111.22,75.69,46.5,247,102.53,右偏（高客单价拉高均值）
2022-09,2,5,178.36,184.67,37.61,329.55,164.42,正态分布
2022-09,3,4,162.88,149.63,113.51,238.76,150.15,正态分布
2022-09,4,3,83.09,61.17,51.31,136.79,76.59,右偏（高客单价拉高均值）
2022-09,5,6,191.66,106.16,42.58,642.19,176.68,右偏（高客单价拉高均值）
2022-09,6,2,121.38,121.38,51.52,191.24,111.89,正态分布
2022-09,7,4,57.67,64.54,30.95,70.67,53.16,正态分布
2022-09,8,1,89.97,89.97,89.97,89.97,82.94,正态分布
2022-09,9,4,122.78,95,14.96,286.19,113.18,右偏（高客单价拉高均值）
2022-09,10,3,219.08,59.5,53.96,543.78,201.95,右偏（高客单价拉高均值）
2022-09,11,2,171.2,171.2,166.55,175.85,157.82,正态分布
2022-09,12,5,273.75,104.19,19.72,713.71,252.35,右偏（高客单价拉高均值）
2022-09,13,2,54.81,54.81,16.4,93.23,50.53,正态分布
2022-09,14,6,115,114.03,26.54,225.35,106.01,正态分布
2022-09,15,4,114.95,117.6,28.32,196.27,105.96,正态分布
2022-09,16,2,76.88,76.88,63.69,90.06,70.87,正态分布
2022-09,17,0,,,,,,正态分布
2022-09,18,7,162.16,67.39,29.26,720.76,149.48,右偏（高客单价拉高均值）
2022-09,19,2,231.57,231.57,45.96,417.19,213.47,正态分布
2022-09,20,6,59.65,42.53,26.81,109.04,54.99,右偏（高客单价拉高均值）
2022-09,21,2,78.98,78.98,60.36,97.61,72.81,正态分布
2022-09,22,1,82.01,82.01,82.01,82.01,75.6,正态分布
2022-09,23,4,85.78,62.53,19.26,198.79,79.07,右偏（高客单价拉高均值）
2022-09,24,2,207.69,207.69,60.32,355.06,191.45,正态分布
2022-09,25,5,48.18,38.7,19.69,86.45,44.41,右偏（高客单价拉高均值）
2022-09,26,3,77.12,63.16,54.36,113.85,71.09,右偏（高客单价拉高均值）
2022-09,27,4,99.62,82.1,50.4,183.88,91.83,右偏（高客单价拉高均值）
2022-09,28,2,237.88,237.88,32.1,443.65,219.28,正态分布
2022-09,29,2,137.66,137.66,117.46,157.86,126.9,正态分布
2022-09,30,7,97.05,77.28,18.1,192.01,89.46,右偏（高客单价拉高均值）
2022-09,31,5,104.74,132.39,35.12,162.63,96.55,左偏（低客单价拉低均值）
2022-09,32,6,159.54,179.86,79.4,217.98,147.07,正态分布
2022-09,33,3,270.72,94.7,92.17,625.3,249.56,右偏（高客单价拉高均值）
2022-09,34,3,69.46,52.27,46.29,109.83,64.03,右偏（高客单价拉高均值）
2022-09,35,4,140.13,158.22,21.53,222.55,129.18,正态分布
2022-09,36,5,453.02,165.49,50.53,1542.4,417.61,右偏（高客单价拉高均值）
2022-09,37,4,62.5,35.77,26.73,151.74,57.61,右偏（高客单价拉高均值）
2022-09,38,1,69.96,69.96,69.96,69.96,64.49,正态分布
2022-09,39,2,48.9,48.9,40.97,56.83,45.08,正态分布
2022-09,40,1,148.1,148.1,148.1,148.1,136.52,正态分布
2022-09,41,3,55.8,64.69,21.62,81.08,51.44,正态分布
2022-09,42,1,157.48,157.48,157.48,157.48,145.17,正态分布
2022-10,0,89,112.88,85.17,8.69,552.84,100,右偏（高客单价拉高均值）
2022-10,1,1,100.16,100.16,100.16,100.16,88.73,正态分布
2022-10,2,2,86.47,86.47,77.89,95.04,76.6,正态分布
2022-10,3,4,122.39,88.06,59.25,254.22,108.42,右偏（高客单价拉高均值）
2022-10,4,7,50.72,36.81,23.11,124.54,44.93,右偏（高客单价拉高均值）
2022-10,5,3,85.64,42.04,21.93,192.95,75.87,右偏（高客单价拉高均值）
2022-10,6,3,75.32,84.1,26.16,115.69,66.73,正态分布
2022-10,7,4,106.1,92.64,27.7,211.4,93.99,正态分布
2022-10,8,4,190.34,140.19,46.04,434.96,168.62,右偏（高客单价拉高均值）
2022-10,9,3,310.56,155.58,67.47,708.63,275.12,右偏（高客单价拉高均值）
2022-10,10,4,301.31,241.99,43.82,677.43,266.93,右偏（高客单价拉高均值）
2022-10,11,3,197.86,197.03,158.43,238.12,175.28,正态分布
2022-10,12,3,58.57,65.68,44.13,65.9,51.89,正态分布
2022-10,13,3,92.26,72.64,61.17,142.96,81.73,右偏（高客单价拉高均值）
2022-10,14,3,215.28,195.85,51.93,398.07,190.72,正态分布
2022-10,15,3,208.04,73.6,49.51,501.02,184.3,右偏（高客单价拉高均值）
2022-10,16,5,73.63,84.04,19.93,109.69,65.23,正态分布
2022-10,17,6,243.56,73.48,21.75,723.54,215.77,右偏（高客单价拉高均值）
2022-10,18,4,53.82,58.17,23.21,75.73,47.68,正态分布
2022-10,19,3,115.64,96.25,76.11,174.55,102.45,右偏（高客单价拉高均值）
2022-10,20,2,156.5,156.5,149.05,163.95,138.64,正态分布
2022-10,21,5,157.74,61.38,27.26,440.02,139.74,右偏（高客单价拉高均值）
2022-10,22,3,51.29,53.03,21.24,79.6,45.44,正态分布
2022-10,23,5,77.16,57.05,15.67,161.24,68.36,右偏（高客单价拉高均值）
2022-10,24,4,83.7,74.04,65.95,120.76,74.15,正态分布
2022-10,25,2,145.72,145.72,64.02,227.41,129.09,正态分布
2022-10,26,8,119.7,75.9,21.49,439.86,106.04,右偏（高客单价拉高均值）
