customer_id,country,age,gender,membership_tier,registration_to_now_date,registration_date,total_orders,total_spend_usd,avg_order_value_usd,days_since_last_purchase,preferred_category,preferred_device,preferred_payment_method,acquisition_channel,reviews_given,avg_review_score,return_rate,returns_made,wishlist_items,newsletter_subscribed,churned,age_group,registration_year,monthly_orders,monthly_spend
C01186,United Kingdom,30,Male,Silver,1496,2022/3/24,29,1040.15,35.65,65,Pet Supplies,Mobile,Debit Card,Email Campaign,6,3.8,0,0,6,1,0,25-35,50,0.58,20.86
C06541,United States,41,Female,Silver,237,2025/9/3,24,1039.92,45.59,77,Home & Kitchen,Desktop,Credit Card,Direct,7,4.9,0,0,1,1,0,36-45,8,3.04,131.64
C01425,Brazil,20,Female,Gold,580,2024/9/25,8,1039.48,132.17,3,Sports & Outdoors,Desktop,Bank Transfer,Email Campaign,0,4.2,0,0,2,1,0,<25,19,0.41,53.77
C02126,India,39,Female,Free,2020,2020/10/16,26,1039.23,44.98,180,Home & Kitchen,Mobile,Debit Card,Direct,3,4,0.115,3,0,0,0,36-45,67,0.39,15.43
C04260,Germany,54,Female,Silver,179,2025/10/31,12,1038.42,93.6,4,Home & Kitchen,Desktop,Credit Card,Organic Search,0,3.8,0.083,1,0,0,0,>45,6,2.01,174.04
C01088,Mexico,43,Male,Free,363,2025/4/30,16,1037.61,72.17,54,Sports & Outdoors,Desktop,Buy Now Pay Later,Organic Search,4,4.3,0.125,2,4,1,0,36-45,12,1.32,85.75
C00544,Germany,51,Female,Free,1477,2022/4/12,53,1035.91,17.6,72,Electronics,Desktop,Buy Now Pay Later,Paid Ad,14,3.9,0,0,9,0,0,>45,49,1.08,21.04
C04051,France,26,Male,Gold,1591,2021/12/19,14,1035.1,66.61,49,Home & Kitchen,Mobile,PayPal,Social Media,2,5,0.071,1,8,0,0,25-35,53,0.26,19.52
C02313,United States,34,Female,Gold,138,2025/12/11,19,1034.65,50.38,11,Food & Grocery,Mobile,Credit Card,Organic Search,1,3.5,0,0,5,1,0,25-35,5,4.13,224.92
C07253,Italy,18,Female,Silver,378,2025/4/15,35,1033.98,28.77,64,Food & Grocery,Mobile,PayPal,Direct,5,4.5,0.029,1,4,0,0,<25,13,2.78,82.06
C05555,Poland,38,Male,Platinum,309,2025/6/23,9,1033.84,113.4,35,Travel & Luggage,Mobile,Credit Card,Organic Search,0,4.5,0.111,1,0,1,0,36-45,10,0.87,100.37
C03728,United Kingdom,56,Male,Gold,694,2024/6/3,21,1032.37,44.3,0,Electronics,Desktop,Credit Card,Direct,4,3.7,0.048,1,2,0,0,>45,23,0.91,44.63
C03315,United States,29,Female,Silver,113,2026/1/5,17,1032.26,61.58,50,Pet Supplies,Mobile,Debit Card,Email Campaign,1,4.1,0.059,1,1,0,0,25-35,4,4.51,274.05
C07748,United States,33,Female,Silver,310,2025/6/22,50,1031.69,20.25,17,Sports & Outdoors,Desktop,UPI / Digital Wallet,Referral,12,4.6,0.04,2,3,1,0,25-35,10,4.84,99.84
C04140,United States,36,Female,Free,496,2024/12/18,7,1031.03,149.62,44,Home & Kitchen,Desktop,Cryptocurrency,Paid Ad,2,3.6,0.143,1,3,1,0,36-45,17,0.42,62.36
C05794,Germany,36,Male,Free,321,2025/6/11,15,1030.79,79.68,33,Clothing & Apparel,Tablet,Credit Card,Email Campaign,2,4.8,0.067,1,0,0,0,36-45,11,1.4,96.34
C03057,Germany,44,Female,Free,446,2025/2/6,14,1030.42,67.32,56,Home & Kitchen,Desktop,Credit Card,Paid Ad,4,4.3,0.071,1,1,0,0,36-45,15,0.94,69.31
C05303,Germany,18,Female,Free,759,2024/3/30,11,1030.07,85.97,103,Beauty & Personal Care,Mobile,Bank Transfer,Social Media,4,4,0,0,3,1,0,<25,25,0.43,40.71
C07014,South Korea,50,Male,Free,607,2024/8/29,17,1029.33,58.28,13,Clothing & Apparel,Mobile,PayPal,Organic Search,1,3.7,0.118,2,2,1,0,>45,20,0.84,50.87
C01683,Spain,24,Male,Platinum,783,2024/3/6,14,1029.29,71.64,25,Clothing & Apparel,Mobile,Credit Card,Paid Ad,3,4.6,0.071,1,7,0,0,<25,26,0.54,39.44
C01382,United Kingdom,39,Female,Gold,180,2025/10/30,5,1028.93,192.72,75,Home & Kitchen,Tablet,PayPal,Organic Search,0,4.1,0,0,11,1,0,36-45,6,0.83,171.49
C03838,United States,29,Female,Free,48,2026/3/11,15,1027.64,62.54,14,Electronics,Tablet,PayPal,Organic Search,5,4.1,0,0,2,1,0,25-35,2,9.38,642.28
C01124,United States,41,Female,Free,382,2025/4/11,12,1027.51,75.07,71,Clothing & Apparel,Mobile,Debit Card,Organic Search,2,4.6,0,0,8,1,0,36-45,13,0.94,80.69
C01947,India,24,Male,Free,511,2024/12/3,10,1027.28,92.94,65,Health & Wellness,Mobile,Credit Card,Direct,1,3.7,0,0,4,0,0,<25,17,0.59,60.31
C05122,United States,36,Female,Free,849,2023/12/31,9,1026.45,114.21,74,Sports & Outdoors,Desktop,Credit Card,Social Media,0,4.2,0,0,7,1,0,36-45,28,0.32,36.27
C01401,France,30,Female,Gold,271,2025/7/31,30,1025.87,37.5,22,Books,Mobile,Buy Now Pay Later,Organic Search,8,4.1,0.1,3,1,0,0,25-35,9,3.32,113.56
C03471,United Kingdom,32,Female,Gold,367,2025/4/26,21,1025.3,54.33,119,Electronics,Mobile,Debit Card,Organic Search,4,3.6,0,0,1,0,0,25-35,12,1.72,83.81
C00766,South Korea,38,Female,Gold,49,2026/3/10,33,1024.97,33.25,34,Toys & Games,Mobile,Credit Card,Social Media,8,4.1,0.091,3,14,1,0,36-45,2,20.2,627.53
C00457,United States,33,Female,Silver,411,2025/3/13,7,1024.65,137.06,4,Home & Kitchen,Desktop,Debit Card,Social Media,1,4.3,0,0,8,0,0,25-35,14,0.51,74.79
C01699,France,20,Female,Free,147,2025/12/2,6,1024.1,179.44,128,Home & Kitchen,Desktop,PayPal,Organic Search,0,4.3,0,0,1,1,0,<25,5,1.22,209
C03355,United States,37,Male,Platinum,58,2026/3/1,11,1023.93,97.36,218,Electronics,Desktop,Debit Card,Organic Search,1,4.4,0,0,1,1,1,36-45,2,5.69,529.62
C00418,India,45,Female,Free,148,2025/12/1,8,1023.91,149.05,21,Electronics,Mobile,PayPal,Paid Ad,2,4.4,0.125,1,17,1,0,36-45,5,1.62,207.55
C06601,India,32,Female,Free,392,2025/4/1,18,1023.42,59.93,15,Home & Kitchen,Mobile,Debit Card,Paid Ad,2,3.7,0,0,5,1,1,25-35,13,1.38,78.32
C03536,United Kingdom,32,Male,Platinum,1264,2022/11/11,10,1023.22,105.91,56,Home & Kitchen,Tablet,Credit Card,Social Media,2,4.6,0,0,11,1,0,25-35,42,0.24,24.29
C04509,Canada,37,Male,Free,912,2023/10/29,34,1022.46,32.99,36,Electronics,Mobile,PayPal,Social Media,7,4,0.118,4,8,1,0,36-45,30,1.12,33.63
C06120,United States,24,Female,Gold,728,2024/4/30,12,1020.72,75.93,91,Electronics,Mobile,Bank Transfer,Paid Ad,2,4.4,0,0,0,1,1,<25,24,0.49,42.06
C00444,Netherlands,44,Male,Silver,894,2023/11/16,24,1020.26,37.42,87,Pet Supplies,Mobile,Credit Card,Email Campaign,7,4.8,0.042,1,11,0,0,36-45,30,0.81,34.24
C03761,United States,35,Male,Free,1653,2021/10/18,11,1020.09,86.59,15,Home & Kitchen,Mobile,PayPal,Email Campaign,1,4.5,0.091,1,0,1,0,25-35,55,0.2,18.51
C02555,United States,25,Female,Free,443,2025/2/9,7,1019.99,138.67,34,Clothing & Apparel,Mobile,Credit Card,Organic Search,1,3.9,0.143,1,1,1,0,25-35,15,0.47,69.07
C07630,Mexico,22,Female,Platinum,898,2023/11/12,11,1019.06,81.31,69,Food & Grocery,Mobile,UPI / Digital Wallet,Direct,1,4.2,0.091,1,2,1,0,<25,30,0.37,34.04
C06599,South Korea,35,Female,Silver,320,2025/6/12,31,1018.56,30.14,34,Health & Wellness,Mobile,Credit Card,Email Campaign,9,4.1,0.032,1,12,1,0,25-35,11,2.91,95.49
C07841,Australia,18,Male,Free,200,2025/10/10,26,1016.6,34.98,25,Home & Kitchen,Mobile,PayPal,Paid Ad,2,4.4,0.077,2,1,1,0,<25,7,3.9,152.49
C03151,Germany,39,Male,Free,247,2025/8/24,19,1016.55,52.07,14,Clothing & Apparel,Desktop,PayPal,Organic Search,2,3.6,0.105,2,1,1,0,36-45,8,2.31,123.47
C01007,India,24,Male,Gold,183,2025/10/27,26,1016.49,37.54,139,Automotive,Desktop,Debit Card,Social Media,9,4.2,0.077,2,1,0,0,<25,6,4.26,166.64
C03659,France,20,Male,Gold,396,2025/3/28,14,1016.37,85.33,12,Clothing & Apparel,Tablet,Debit Card,Organic Search,4,4.5,0.071,1,1,1,0,<25,13,1.06,77
C07100,India,18,Male,Silver,2009,2020/10/27,24,1016.12,44.38,40,Home & Kitchen,Desktop,PayPal,Social Media,6,4.2,0,0,9,1,0,<25,67,0.36,15.17
C03850,United Kingdom,39,Female,Silver,932,2023/10/9,10,1015.27,92.99,331,Toys & Games,Mobile,Bank Transfer,Social Media,2,4,0.1,1,0,1,0,36-45,31,0.32,32.68
C05935,Brazil,18,Male,Free,108,2026/1/10,17,1014.25,65.04,52,Electronics,Mobile,Credit Card,Organic Search,1,4.3,0,0,10,1,0,<25,4,4.72,281.74
C02073,United States,32,Female,Free,471,2025/1/12,9,1013.92,110.38,21,Sports & Outdoors,Mobile,PayPal,Social Media,1,4.5,0,0,14,1,0,25-35,16,0.57,64.58
C05624,Mexico,50,Male,Gold,103,2026/1/15,5,1013.24,180.38,17,Electronics,Tablet,Debit Card,Social Media,0,4.6,0,0,16,1,0,>45,3,1.46,295.12
C07141,United States,36,Female,Platinum,830,2024/1/19,13,1013.18,78.07,15,Toys & Games,Desktop,Cryptocurrency,Email Campaign,4,4.5,0.077,1,5,1,0,36-45,28,0.47,36.62
C02577,United States,27,Male,Free,55,2026/3/4,28,1013.14,35.74,116,Home & Kitchen,Desktop,Debit Card,Organic Search,9,4.3,0,0,15,0,1,25-35,2,15.27,552.62
C01014,United States,31,Male,Gold,1383,2022/7/15,17,1012.88,67.16,57,Clothing & Apparel,Desktop,Debit Card,Social Media,4,3.7,0.059,1,3,0,0,25-35,46,0.37,21.97
C00100,Japan,51,Male,Free,142,2025/12/7,8,1012.16,123.13,19,Electronics,Desktop,UPI / Digital Wallet,Organic Search,1,3.8,0,0,2,0,0,>45,5,1.69,213.84
C06037,United States,39,Female,Platinum,512,2024/12/2,15,1011.95,76.13,54,Electronics,Desktop,Credit Card,Direct,2,3.9,0,0,0,0,0,36-45,17,0.88,59.29
C03219,United States,38,Female,Free,639,2024/7/28,12,1011.92,80.69,31,Beauty & Personal Care,Mobile,Debit Card,Social Media,1,4.1,0,0,1,0,0,36-45,21,0.56,47.51
C01429,UAE,39,Male,Gold,1110,2023/4/14,15,1011.75,61.23,50,Clothing & Apparel,Mobile,UPI / Digital Wallet,Email Campaign,1,4.4,0.067,1,5,0,0,36-45,37,0.41,27.34
C06036,United States,52,Male,Free,2203,2020/4/16,27,1011.72,42.29,75,Books,Tablet,Debit Card,Social Media,2,4.5,0,0,0,0,0,>45,73,0.37,13.78
C00591,Canada,26,Male,Free,104,2026/1/14,3,1011.33,300.2,92,Automotive,Desktop,Credit Card,Social Media,0,4.2,0,0,0,0,0,25-35,3,0.87,291.73
C06681,France,43,Male,Free,69,2026/2/18,11,1010.7,84.17,46,Jewelry & Accessories,Desktop,Credit Card,Organic Search,4,4.2,0,0,0,0,0,36-45,2,4.78,439.43
C01078,India,32,Female,Platinum,1060,2023/6/3,7,1010.67,132.5,27,Clothing & Apparel,Desktop,Credit Card,Organic Search,0,3.9,0,0,1,1,0,25-35,35,0.2,28.6
C05832,United States,37,Female,Free,32,2026/3/27,17,1010.57,55.66,15,Electronics,Desktop,Credit Card,Referral,4,3.1,0,0,0,1,0,36-45,1,15.94,947.41
C02790,Japan,37,Female,Gold,236,2025/9/4,7,1010.55,161.59,26,Books,Desktop,UPI / Digital Wallet,Organic Search,2,4.5,0,0,1,0,0,36-45,8,0.89,128.46
C04368,India,49,Male,Free,638,2024/7/29,16,1009.6,73.51,41,Books,Desktop,Buy Now Pay Later,Email Campaign,1,3.7,0,0,15,0,0,>45,21,0.75,47.47
C01488,UAE,53,Male,Free,865,2023/12/15,12,1009.04,90.73,46,Sports & Outdoors,Desktop,Debit Card,Social Media,2,4.7,0,0,1,1,0,>45,29,0.42,35
C02296,Germany,32,Female,Free,274,2025/7/28,51,1009.01,19.09,41,Office Supplies,Mobile,Buy Now Pay Later,Organic Search,14,4.8,0.059,3,1,0,0,25-35,9,5.58,110.48
C04922,Netherlands,36,Female,Free,679,2024/6/18,32,1008.77,28.34,223,Electronics,Mobile,Cryptocurrency,Organic Search,10,4,0.063,2,2,1,1,36-45,23,1.41,44.57
C01264,United States,58,Male,Free,414,2025/3/10,42,1008.68,27.77,101,Books,Desktop,PayPal,Organic Search,7,3.9,0.048,2,1,1,0,>45,14,3.04,73.09
C03135,United States,48,Male,Silver,53,2026/3/6,35,1008.17,29.86,15,Food & Grocery,Desktop,Bank Transfer,Social Media,6,4.6,0.086,3,1,1,0,>45,2,19.81,570.66
C05004,Italy,40,Male,Free,126,2025/12/23,12,1007.83,74.53,1,Beauty & Personal Care,Desktop,Debit Card,Paid Ad,2,3.9,0,0,15,0,0,36-45,4,2.86,239.96
C06688,Poland,40,Male,Free,224,2025/9/16,16,1007.78,69.09,90,Books,Mobile,Credit Card,Direct,1,4,0.063,1,5,0,0,36-45,7,2.14,134.97
C06697,United States,32,Male,Gold,444,2025/2/8,15,1007.12,78.29,5,Beauty & Personal Care,Mobile,Credit Card,Organic Search,2,3.9,0.067,1,16,1,0,25-35,15,1.01,68.05
C04220,United Kingdom,36,Male,Free,2316,2019/12/25,4,1007.04,223.32,51,Beauty & Personal Care,Tablet,PayPal,Email Campaign,0,4.2,0,0,16,1,0,36-45,77,0.05,13.04
C06687,Brazil,23,Male,Gold,693,2024/6/4,13,1006.85,76.21,59,Home & Kitchen,Desktop,Credit Card,Social Media,1,4.4,0.077,1,4,0,0,<25,23,0.56,43.59
C05059,United States,43,Male,Silver,93,2026/1/25,4,1006.69,245.61,11,Beauty & Personal Care,Desktop,Credit Card,Referral,0,3.8,0,0,9,0,0,36-45,3,1.29,324.74
C02761,Canada,56,Other,Silver,1861,2021/3/24,25,1006.62,35.98,7,Home & Kitchen,Mobile,PayPal,Paid Ad,9,4.6,0.12,3,1,1,0,>45,62,0.4,16.23
C06624,United States,38,Male,Free,755,2024/4/3,17,1006.62,53.02,32,Electronics,Tablet,Credit Card,Paid Ad,2,4.5,0.118,2,4,1,0,36-45,25,0.68,40
C04559,United States,37,Female,Free,38,2026/3/21,19,1006.59,53.51,10,Clothing & Apparel,Tablet,UPI / Digital Wallet,Email Campaign,6,4.7,0.053,1,19,1,0,36-45,1,15,794.68
C03688,United States,58,Female,Free,870,2023/12/10,28,1006.48,32.71,8,Office Supplies,Desktop,Debit Card,Organic Search,6,4.5,0,0,4,0,0,>45,29,0.97,34.71
C03282,Brazil,43,Male,Free,760,2024/3/29,5,1006.36,191.81,87,Food & Grocery,Mobile,PayPal,Social Media,1,3.9,0,0,1,1,0,36-45,25,0.2,39.72
C01679,United States,41,Male,Free,1710,2021/8/22,7,1006.18,141.63,89,Electronics,Desktop,UPI / Digital Wallet,Social Media,1,4.4,0,0,5,1,0,36-45,57,0.12,17.65
C04464,Brazil,59,Female,Free,61,2026/2/26,20,1006.06,49.14,5,Clothing & Apparel,Tablet,PayPal,Social Media,4,4.3,0.1,2,1,1,0,>45,2,9.84,494.78
C02995,United States,29,Male,Free,245,2025/8/26,8,1005.38,122.37,14,Electronics,Mobile,Debit Card,Social Media,1,4.4,0,0,5,1,0,25-35,8,0.98,123.11
C04325,United States,50,Female,Free,317,2025/6/15,37,1005.31,30.04,9,Jewelry & Accessories,Desktop,Credit Card,Social Media,8,4.4,0.108,4,15,0,0,>45,11,3.5,95.14
C01516,Australia,37,Male,Free,1307,2022/9/29,17,1005.17,65.07,87,Sports & Outdoors,Desktop,Credit Card,Paid Ad,3,4.7,0.059,1,5,1,1,36-45,44,0.39,23.07
C00037,India,48,Male,Platinum,499,2024/12/15,8,1005.04,146.36,4,Beauty & Personal Care,Desktop,Debit Card,Email Campaign,1,4.5,0,0,18,1,0,>45,17,0.48,60.42
C01365,South Korea,30,Male,Free,242,2025/8/29,60,1004.73,19.3,13,Home & Kitchen,Desktop,Credit Card,Social Media,8,4.6,0.067,4,11,1,0,25-35,8,7.44,124.55
C01834,Poland,38,Female,Gold,1026,2023/7/7,17,1004.34,60.94,36,Food & Grocery,Desktop,Credit Card,Social Media,1,4.1,0.059,1,5,1,1,36-45,34,0.5,29.37
C04262,United States,33,Female,Silver,572,2024/10/3,38,1003.46,28.9,17,Sports & Outdoors,Tablet,Credit Card,Email Campaign,12,3.7,0.053,2,14,0,0,25-35,19,1.99,52.63
C01791,United States,19,Female,Silver,387,2025/4/6,6,1003.24,164.63,1,Jewelry & Accessories,Mobile,Debit Card,Email Campaign,1,4.3,0,0,11,1,0,<25,13,0.47,77.77
C02983,Canada,30,Female,Free,35,2026/3/24,16,1003.21,57.04,55,Clothing & Apparel,Mobile,Credit Card,Organic Search,2,3.7,0.063,1,1,1,0,25-35,1,13.71,859.89
C02009,Germany,32,Male,Free,1623,2021/11/17,7,1003.09,159.49,34,Toys & Games,Mobile,Debit Card,Email Campaign,2,4,0,0,2,1,0,25-35,54,0.13,18.54
C05481,United States,32,Female,Free,979,2023/8/23,5,1001.62,186.14,6,Food & Grocery,Mobile,Credit Card,Social Media,1,4.9,0,0,1,0,0,25-35,33,0.15,30.69
C04438,United Kingdom,31,Male,Gold,73,2026/2/14,33,1001.09,33.93,181,Books,Mobile,PayPal,Paid Ad,5,4,0,0,1,1,0,25-35,2,13.56,411.41
C00569,United States,18,Male,Free,1455,2022/5/4,10,1001,90.25,0,Jewelry & Accessories,Desktop,Credit Card,Social Media,1,4.3,0.1,1,0,1,0,<25,49,0.21,20.64
C00968,UAE,21,Male,Free,279,2025/7/23,28,1000.21,37.87,35,Clothing & Apparel,Desktop,Credit Card,Paid Ad,8,4.8,0,0,2,0,0,<25,9,3.01,107.55
C06663,United Kingdom,40,Male,Free,1856,2021/3/29,15,999.88,70.72,101,Food & Grocery,Mobile,Debit Card,Email Campaign,5,3.9,0.067,1,2,0,1,36-45,62,0.24,16.16
C00527,Japan,25,Male,Silver,1290,2022/10/16,15,999.86,69.36,47,Clothing & Apparel,Mobile,PayPal,Email Campaign,4,4.3,0,0,0,1,0,25-35,43,0.35,23.25
C07097,Japan,30,Female,Gold,518,2024/11/26,8,999.5,115.99,31,Clothing & Apparel,Mobile,Credit Card,Social Media,3,3.6,0,0,0,1,0,25-35,17,0.46,57.89
C05090,Spain,29,Female,Free,870,2023/12/10,47,999.03,21.55,26,Pet Supplies,Mobile,Credit Card,Direct,14,4.4,0.128,6,21,0,0,25-35,29,1.62,34.45
C04630,India,34,Female,Free,1641,2021/10/30,16,998.7,56.98,39,Clothing & Apparel,Mobile,PayPal,Direct,1,3.8,0.063,1,1,1,0,25-35,55,0.29,18.26
C04434,Brazil,18,Female,Free,1197,2023/1/17,20,998.37,52.6,88,Home & Kitchen,Tablet,Credit Card,Direct,7,4.6,0,0,6,0,0,<25,40,0.5,25.02
C02582,South Korea,43,Female,Silver,217,2025/9/23,11,997.86,81.24,99,Toys & Games,Desktop,PayPal,Direct,1,4.5,0,0,7,1,0,36-45,7,1.52,137.95
C06789,Germany,36,Female,Free,757,2024/4/1,15,997.84,65.32,154,Health & Wellness,Mobile,UPI / Digital Wallet,Social Media,4,3.8,0,0,6,1,0,36-45,25,0.59,39.54
C07403,France,18,Male,Free,370,2025/4/23,20,997.82,45.83,126,Pet Supplies,Mobile,Debit Card,Social Media,5,4.5,0.05,1,2,0,0,<25,12,1.62,80.9
C05997,Spain,20,Male,Free,98,2026/1/20,5,997.53,202.92,73,Automotive,Mobile,Debit Card,Social Media,1,4.1,0,0,4,1,0,<25,3,1.53,305.37
C02154,France,57,Male,Free,75,2026/2/12,12,997.5,86.4,12,Home & Kitchen,Mobile,PayPal,Organic Search,4,4,0,0,2,0,0,>45,3,4.8,399
C04740,Canada,43,Male,Platinum,344,2025/5/19,24,997.46,46.55,61,Clothing & Apparel,Mobile,PayPal,Email Campaign,6,4,0,0,0,1,0,36-45,11,2.09,86.99
C04538,United States,18,Female,Free,231,2025/9/9,9,996.23,99.02,0,Home & Kitchen,Desktop,Credit Card,Email Campaign,2,4.7,0,0,5,1,0,<25,8,1.17,129.38
C02830,United States,47,Male,Silver,134,2025/12/15,45,996.1,19.96,40,Electronics,Mobile,Debit Card,Organic Search,7,3.6,0.067,3,2,1,0,>45,4,10.07,223.01
C07538,United States,35,Male,Free,218,2025/9/22,20,996.05,45.25,15,Clothing & Apparel,Mobile,Cryptocurrency,Paid Ad,3,3.7,0.05,1,9,1,0,25-35,7,2.75,137.07
C07800,India,33,Female,Silver,163,2025/11/16,13,995.47,66.75,7,Home & Kitchen,Mobile,Debit Card,Social Media,1,3.5,0,0,2,1,0,25-35,5,2.39,183.22
C06169,South Africa,33,Female,Free,101,2026/1/17,16,995.41,66.04,6,Sports & Outdoors,Mobile,Buy Now Pay Later,Social Media,4,4.5,0.125,2,6,1,0,25-35,3,4.75,295.67
C02887,Spain,27,Other,Silver,394,2025/3/30,19,994.89,56.36,61,Clothing & Apparel,Mobile,Credit Card,Organic Search,2,4.4,0,0,0,1,0,25-35,13,1.45,75.75
C02868,Spain,31,Male,Free,77,2026/2/10,6,994.83,169.66,14,Home & Kitchen,Tablet,Debit Card,Organic Search,1,4.7,0,0,4,0,0,25-35,3,2.34,387.6
C04729,United States,27,Female,Free,233,2025/9/7,16,993.32,56.38,10,Pet Supplies,Mobile,UPI / Digital Wallet,Email Campaign,4,4.4,0.125,2,8,0,0,25-35,8,2.06,127.9
C02404,Australia,31,Male,Free,53,2026/3/6,29,993.08,31.41,40,Sports & Outdoors,Desktop,Credit Card,Organic Search,7,4.7,0.103,3,3,1,0,25-35,2,16.42,562.12
C07295,United States,34,Male,Silver,667,2024/6/30,9,992.51,127.33,9,Electronics,Desktop,Debit Card,Paid Ad,2,3.8,0.111,1,1,1,0,25-35,22,0.4,44.64
C06963,United States,28,Male,Free,131,2025/12/18,23,992.17,43.34,10,Home & Kitchen,Mobile,UPI / Digital Wallet,Organic Search,6,3.5,0.13,3,7,1,0,25-35,4,5.27,227.21
C04611,Sweden,31,Male,Free,2640,2019/2/4,19,991.77,52.3,70,Electronics,Mobile,Credit Card,Email Campaign,2,3.6,0,0,5,0,0,25-35,88,0.22,11.27
C06756,France,18,Male,Free,1190,2023/1/24,15,991.26,58.49,16,Jewelry & Accessories,Mobile,UPI / Digital Wallet,Organic Search,1,4.2,0,0,7,1,0,<25,40,0.38,24.99
C00275,United States,29,Male,Silver,737,2024/4/21,26,990.16,42.42,21,Sports & Outdoors,Desktop,PayPal,Direct,9,4.1,0,0,8,1,0,25-35,25,1.06,40.31
C05689,United States,34,Male,Free,828,2024/1/21,21,989.9,47.99,67,Books,Desktop,Credit Card,Email Campaign,5,4.2,0.095,2,7,0,0,25-35,28,0.76,35.87
C00293,South Africa,28,Male,Gold,327,2025/6/5,16,989.76,62.7,137,Home & Kitchen,Mobile,Credit Card,Direct,3,4.8,0,0,3,1,0,25-35,11,1.47,90.8
C00662,India,40,Female,Silver,549,2024/10/26,9,989.72,125.37,109,Home & Kitchen,Desktop,PayPal,Paid Ad,2,3.1,0,0,5,0,0,36-45,18,0.49,54.08
C03378,South Africa,43,Female,Free,695,2024/6/2,20,988.42,52.82,1,Clothing & Apparel,Mobile,PayPal,Social Media,2,4.1,0,0,1,0,0,36-45,23,0.86,42.67
C07946,France,34,Male,Free,253,2025/8/18,17,988.25,53.83,21,Clothing & Apparel,Mobile,Credit Card,Organic Search,0,3.9,0.059,1,18,1,0,25-35,8,2.02,117.18
C06905,South Korea,30,Male,Platinum,1245,2022/11/30,18,988.17,55.36,6,Sports & Outdoors,Mobile,Debit Card,Social Media,2,4.8,0,0,36,0,0,25-35,42,0.43,23.81
C07156,UAE,23,Female,Gold,445,2025/2/7,18,986.78,52.07,56,Electronics,Mobile,PayPal,Social Media,5,4.5,0,0,3,0,0,<25,15,1.21,66.52
C07146,United Kingdom,21,Female,Free,336,2025/5/27,56,986.09,19.74,24,Clothing & Apparel,Tablet,Credit Card,Social Media,8,4.6,0.125,7,1,0,0,<25,11,5,88.04
C04818,India,33,Female,Free,887,2023/11/23,26,985.45,36.92,5,Beauty & Personal Care,Mobile,Credit Card,Organic Search,10,4.4,0.115,3,5,0,0,25-35,30,0.88,33.33
C02910,United Kingdom,44,Female,Free,794,2024/2/24,15,985.43,65.75,56,Jewelry & Accessories,Desktop,Credit Card,Paid Ad,5,4.4,0,0,1,0,0,36-45,26,0.57,37.23
C05855,United States,31,Female,Silver,178,2025/11/1,11,984.53,92.79,13,Electronics,Mobile,Credit Card,Organic Search,3,3.9,0,0,11,1,0,25-35,6,1.85,165.93
C02861,United States,52,Female,Free,544,2024/10/31,17,984.41,67.2,4,Home & Kitchen,Mobile,UPI / Digital Wallet,Social Media,4,4.1,0.118,2,4,1,0,>45,18,0.94,54.29
C02417,United States,57,Male,Free,186,2025/10/24,15,984.19,67.54,96,Home & Kitchen,Mobile,Credit Card,Direct,2,4.8,0.067,1,3,0,0,>45,6,2.42,158.74
C07432,India,24,Female,Silver,1087,2023/5/7,15,983.73,58.98,7,Clothing & Apparel,Mobile,Debit Card,Paid Ad,5,4.3,0,0,0,1,0,<25,36,0.41,27.15
C00055,Mexico,18,Female,Free,1502,2022/3/18,9,983.09,124.07,46,Beauty & Personal Care,Mobile,Credit Card,Paid Ad,1,4.3,0,0,8,1,0,<25,50,0.18,19.64
C05469,United States,31,Female,Free,1420,2022/6/8,14,982.5,68.8,19,Home & Kitchen,Mobile,Buy Now Pay Later,Direct,5,3.9,0,0,5,1,0,25-35,47,0.3,20.76
C04785,United States,44,Female,Free,666,2024/7/1,16,982.21,63.24,16,Health & Wellness,Mobile,Credit Card,Organic Search,3,3.8,0.125,2,16,1,0,36-45,22,0.72,44.24
C01943,India,21,Male,Free,57,2026/3/2,4,982.2,231.18,16,Home & Kitchen,Mobile,Cryptocurrency,Social Media,0,4.3,0,0,3,1,0,<25,2,2.11,516.95
C07586,United States,32,Male,Free,657,2024/7/10,28,982.16,34.49,102,Food & Grocery,Mobile,Credit Card,Social Media,2,4.7,0.071,2,0,1,0,25-35,22,1.28,44.85
C03295,United States,37,Male,Gold,898,2023/11/12,5,981.86,207.45,58,Clothing & Apparel,Mobile,Credit Card,Referral,1,3.3,0,0,20,0,0,36-45,30,0.17,32.8
C03880,United Kingdom,34,Female,Free,2051,2020/9/15,11,981.82,83.14,18,Electronics,Mobile,Credit Card,Direct,0,4.7,0,0,0,1,0,25-35,68,0.16,14.36
C05252,Japan,39,Male,Free,1089,2023/5/5,9,981.74,123.42,4,Home & Kitchen,Desktop,PayPal,Paid Ad,1,4.4,0,0,2,0,0,36-45,36,0.25,27.05
C02493,UAE,41,Male,Gold,1213,2023/1/1,14,981.15,63.34,36,Sports & Outdoors,Tablet,Cryptocurrency,Email Campaign,3,4.4,0.071,1,0,1,0,36-45,40,0.35,24.27
C00029,France,18,Female,Gold,1568,2022/1/11,13,981.01,70.6,31,Electronics,Mobile,Credit Card,Email Campaign,4,3.7,0,0,0,1,0,<25,52,0.25,18.77
C01617,Netherlands,34,Male,Gold,874,2023/12/6,13,980.75,72.75,231,Clothing & Apparel,Mobile,Credit Card,Email Campaign,1,3.7,0.077,1,0,1,0,25-35,29,0.45,33.66
